Country,Year,Conditions,EF,GDP_pc,Globalisation,GDP,Freedom
Bolivia,1983,662,0.597,885.9651908,39.435627,5422656266,1
Bolivia,1984,662,0.596,986.8129516,38.160473,6169481549,1
Bolivia,1985,662,0.595,842.0902334,38.358524,5377276657,1
Bolivia,1986,662,0.595,607.0821405,41.597298,3959379400,1
Bolivia,1987,662,0.594,652.7057594,41.837517,4347956338,1
Bolivia,1988,662,0.593,675.7153103,41.716854,4597615622,1
Bolivia,1989,662,0.592,678.6421589,41.860325,4715978694,1
Bolivia,1990,662,0.591,685.9427177,42.850582,4867582598,1
Bolivia,1991,662,0.591,737.5230898,43.701908,5343274395,1
Bolivia,1992,662,0.59,763.2639355,43.627167,5643893347,1
Bolivia,1993,662,0.589,760.1146521,45.262344,5734676631,1
Bolivia,1994,662,0.588,777.4188962,49.220196,5981244865,1
Bolivia,1995,662,0.587,856.3725462,47.595325,6715220486,2
Bolivia,1996,662,0.587,925.8513995,47.437355,7396966618,1
Bolivia,1997,662,0.586,973.9548469,50.296104,7925673467,1
Bolivia,1998,662,0.585,1025.415636,54.06316,8497545544,1
Bolivia,1999,662,0.584,981.7543295,55.258347,8285075838,1
Bolivia,2000,662,0.583,977.336056,55.933731,8397912525,1
Bolivia,2001,662,0.582,930.8780795,56.019512,8141537877,1
Bolivia,2002,662,0.582,888.198576,53.899502,7905485146,1
Bolivia,2003,662,0.581,892.3514969,56.076317,8082364816,2
Bolivia,2004,662,0.58,951.9516229,57.863895,8773451752,2
Bolivia,2005,662,0.579,1018.308928,58.747814,9549077919,2
Bolivia,2006,662,0.578,1200.070588,59.057796,11451869202,2
Bolivia,2007,662,0.577,1351.042925,59.762371,13120183208,2
Bolivia,2008,662,0.576,1687.583393,59.759808,16674324662,2
Bolivia,2009,662,0.576,1725.146286,59.106823,17339992194,2
Bolivia,2010,662,0.575,1922.049531,58.993919,19649631308,2
Bolivia,2011,662,0.574,2304.969835,59.421059,23963033429,2
Bolivia,2012,662,0.573,2562.466784,59.589508,27084497482,2
Bolivia,2013,662,0.572,2853.797162,60.244282,30659338886,2
Bolivia,2014,662,,3022.462884,59.574589,32996188017,2
Bosnia and Herzegovina,1980,646,,,,,
Bosnia and Herzegovina,1981,646,,,,,
Bosnia and Herzegovina,1982,646,,,,,
Bosnia and Herzegovina,1983,646,,,,,
Bosnia and Herzegovina,1984,646,,,,,
Bosnia and Herzegovina,1985,646,,,,,
Bosnia and Herzegovina,1986,646,,,,,
Bosnia and Herzegovina,1987,646,,,,,
Bosnia and Herzegovina,1988,646,,,,,
Bosnia and Herzegovina,1989,646,,,,,
Bosnia and Herzegovina,1990,646,,,,,
Bosnia and Herzegovina,1991,646,,,,,
Bosnia and Herzegovina,1992,646,0.663,,33.952152,,3
Bosnia and Herzegovina,1993,646,0.662,,36.492908,,3
Bosnia and Herzegovina,1994,646,0.661,333.7831793,36.905182,1255802469,3
Bosnia and Herzegovina,1995,646,0.66,497.6828466,37.304249,1866572954,3
Bosnia and Herzegovina,1996,646,0.659,712.9536456,38.531555,2786045322,2
Bosnia and Herzegovina,1997,646,0.658,907.1257658,40.848469,3671816504,2
Bosnia and Herzegovina,1998,646,0.657,1000.398642,42.454323,4116699437,2
Bosnia and Herzegovina,1999,646,0.656,1128.272892,44.933319,4685733115,2
Bosnia and Herzegovina,2000,646,0.655,1332.122365,49.274323,5567405605,2
Bosnia and Herzegovina,2001,646,0.653,1382.80542,53.882519,5800774707,2
Bosnia and Herzegovina,2002,646,0.652,1602.695144,54.472404,6728771319,2
Bosnia and Herzegovina,2003,646,0.651,2031.322775,55.433903,8498560877,2
Bosnia and Herzegovina,2004,646,0.65,2451.821681,58.402538,10157553968,2
Bosnia and Herzegovina,2005,646,0.648,2741.118519,58.748154,11222953329,2
Bosnia and Herzegovina,2006,646,0.647,3170.11785,62.559128,12864610865,2
Bosnia and Herzegovina,2007,646,0.646,3936.940013,64.477539,15778767390,2
Bosnia and Herzegovina,2008,646,0.644,4846.776421,65.53054,19112739365,2
Bosnia and Herzegovina,2009,646,0.643,4542.282637,65.484085,17613836494,2
Bosnia and Herzegovina,2010,646,0.641,4507.054433,66.459076,17176781066,2
Bosnia and Herzegovina,2011,646,0.64,4981.035681,68.242798,18644723861,2
Bosnia and Herzegovina,2012,646,0.638,4688.376623,68.051743,17226849166,2
Bosnia and Herzegovina,2013,646,0.637,5025.074597,66.964462,18178503835,2
Bosnia and Herzegovina,2014,646,,5196.8608,68.120102,18558343305,2
Brazil,1980,376,0.57,1941.259538,41.452888,2.37E+11,2
Brazil,1981,376,0.57,2061.349954,42.028919,2.58E+11,2
Brazil,1982,376,0.569,2118.564108,41.938862,2.71E+11,2
Brazil,1983,376,0.569,1448.009731,42.752831,1.90E+11,2
Brazil,1984,376,0.569,1406.6898,43.264015,1.88E+11,2
Brazil,1985,376,0.569,1287.612405,43.517014,1.76E+11,1
Brazil,1986,376,0.569,1545.928425,42.968037,2.16E+11,1
Brazil,1987,376,0.568,1667.18757,41.933201,2.38E+11,1
Brazil,1988,376,0.568,1781.817876,40.831333,2.59E+11,1
Brazil,1989,376,0.568,2344.730687,41.56778,3.47E+11,1
Brazil,1990,376,0.567,2592.627166,41.890297,3.91E+11,1
Brazil,1991,376,0.567,2234.362688,43.517578,3.43E+11,1
Brazil,1992,376,0.566,2105.107748,44.865295,3.28E+11,1
Brazil,1993,376,0.566,2324.499775,45.680843,3.68E+11,2
Brazil,1994,376,0.566,3263.562622,47.849907,5.25E+11,2
Brazil,1995,376,0.565,4704.961546,49.163258,7.69E+11,2
Brazil,1996,376,0.565,5121.905407,50.47599,8.50E+11,2
Brazil,1997,376,0.564,5240.128796,51.618206,8.83E+11,2
Brazil,1998,376,0.564,5049.766119,52.440502,8.64E+11,2
Brazil,1999,376,0.563,3456.423595,53.937569,6.00E+11,2
Brazil,2000,376,0.563,3726.81142,53.942596,6.55E+11,2
Brazil,2001,376,0.562,3142.277935,55.770798,5.60E+11,2
Brazil,2002,376,0.562,2824.679625,57.085011,5.10E+11,1
Brazil,2003,376,0.561,3056.624967,56.819218,5.58E+11,1
Brazil,2004,376,0.56,3623.247996,57.746212,6.69E+11,1
Brazil,2005,376,0.56,4773.248944,58.746342,8.92E+11,1
Brazil,2006,376,0.559,5866.096224,59.673679,1.11E+12,1
Brazil,2007,376,0.558,7323.033629,61.942142,1.40E+12,1
Brazil,2008,376,0.559,8801.599484,61.819874,1.70E+12,1
Brazil,2009,376,0.559,8570.022562,63.465786,1.67E+12,1
Brazil,2010,376,0.559,11249.46454,64.250664,2.21E+12,1
Brazil,2011,376,0.559,13200.78508,64.267845,2.62E+12,1
Brazil,2012,376,0.559,12327.31744,64.272797,2.47E+12,1
Brazil,2013,376,0.559,12258.50317,64.082039,2.47E+12,1
Brazil,2014,376,,12071.15821,64.918732,2.46E+12,1
Bulgaria,1980,786,0.262,2238.802958,51.268436,19839230769,3
Bulgaria,1981,786,0.263,2234.814816,51.743851,19870000000,3
Bulgaria,1982,786,0.264,2169.004011,51.967865,19342000000,3
Bulgaria,1983,786,0.264,1852.813434,52.202282,16563666667,3
Bulgaria,1984,786,0.265,1963.572676,52.579227,17594944444,3
Bulgaria,1985,786,0.266,1914.550647,52.653286,17155421053,3
Bulgaria,1986,786,0.266,2260.427281,52.206131,20249294118,3
Bulgaria,1987,786,0.267,3132.30136,51.07737,28101000000,3
Bulgaria,1988,786,0.268,2511.393063,50.253803,22555941176,3
Bulgaria,1989,786,0.269,2477.020818,49.397068,21988444444,3
Bulgaria,1990,786,0.27,2366.529821,47.927414,20632090909,2
Bulgaria,1991,786,0.27,1267.734375,48.464222,10943548387,1
Bulgaria,1992,786,0.271,1211.980878,55.083107,10350515464,1
Bulgaria,1993,786,0.272,1278.247173,56.389572,10829710145,1
Bulgaria,1994,786,0.273,1148.494399,56.879169,9697416974,1
Bulgaria,1995,786,0.273,2258.284248,58.818089,18983288690,1
Bulgaria,1996,786,0.274,1470.101687,62.762878,12294204609,1
Bulgaria,1997,786,0.275,1361.392386,64.125473,11315986087,1
Bulgaria,1998,786,0.276,1820.405232,64.104736,15030696433,1
Bulgaria,1999,786,0.277,1659.718611,66.168137,13627325461,1
Bulgaria,2000,786,0.278,1621.243018,68.462349,13245834315,1
Bulgaria,2001,786,0.278,1770.913534,68.942108,14183497963,1
Bulgaria,2002,786,0.279,2092.957694,67.587624,16402846413,1
Bulgaria,2003,786,0.28,2719.497508,70.44503,21144982397,1
Bulgaria,2004,786,0.281,3389.706802,71.132614,26157892832,1
Bulgaria,2005,786,0.282,3899.907721,70.798775,29869284035,1
Bulgaria,2006,786,0.283,4523.050833,73.688469,34379808889,1
Bulgaria,2007,786,0.284,5888.776852,77.027641,44432811756,1
Bulgaria,2008,786,0.285,7271.395837,77.659447,54481376860,1
Bulgaria,2009,786,0.286,6988.23342,76.303207,52023505367,1
Bulgaria,2010,786,0.287,6853.002854,76.209106,50682061053,1
Bulgaria,2011,786,0.287,7849.165283,76.450371,57678241024,1
Bulgaria,2012,786,0.288,7432.478766,78.028107,54300857424,1
Bulgaria,2013,786,0.289,7681.93462,78.915924,55810138436,1
Bulgaria,2014,786,,7901.785876,79.609131,57082011260,1
Burkina Faso,1980,959,0.754,278.1953927,26.8487,1928719477,1
Burkina Faso,1981,959,0.755,249.2854202,27.010408,1775842026,2
Burkina Faso,1982,959,0.756,239.6194613,27.437521,1754449845,2
Burkina Faso,1983,959,0.757,212.4870082,27.691071,1600278756,2
Burkina Faso,1984,959,0.757,188.3357464,27.913486,1459880019,3
Burkina Faso,1985,959,0.758,194.5678748,28.190548,1552493068,3
Burkina Faso,1986,959,0.759,248.092873,27.909744,2036303381,3
Burkina Faso,1987,959,0.759,280.9526703,27.88603,2369834650,3
Burkina Faso,1988,959,0.76,301.9535079,27.768475,2616040646,3
Burkina Faso,1989,959,0.761,294.0437234,27.996021,2615587726,3
Burkina Faso,1990,959,0.761,339.6318076,28.910538,3101300642,3
Burkina Faso,1991,959,0.762,334.7596647,29.707472,3135045684,3
Burkina Faso,1992,959,0.762,349.708109,28.625782,3356692518,2
Burkina Faso,1993,959,0.762,325.1536424,30.68981,3199536228,2
Burkina Faso,1994,959,0.763,187.8151365,31.796698,1895290623,2
Burkina Faso,1995,959,0.763,229.832672,32.142239,2379518099,2
Burkina Faso,1996,959,0.764,243.5269378,31.10111,2586550747,2
Burkina Faso,1997,959,0.764,224.6113331,31.495985,2447668985,2
Burkina Faso,1998,959,0.764,250.4139338,36.547092,2804902248,2
Burkina Faso,1999,959,0.765,293.887468,36.160145,3389566983,2
Burkina Faso,2000,959,0.765,249.8020676,36.554371,2968369991,2
Burkina Faso,2001,959,0.765,260.4434706,37.816906,3190371050,2
Burkina Faso,2002,959,0.766,286.753726,37.801636,3622350204,2
Burkina Faso,2003,959,0.766,363.8183683,39.058281,4740768355,2
Burkina Faso,2004,959,0.766,405.451301,39.962025,5451688868,2
Burkina Faso,2005,959,0.766,442.9443995,41.118382,6146352742,2
Burkina Faso,2006,959,0.766,457.3420967,42.340874,6547420134,2
Burkina Faso,2007,959,0.767,516.7503479,43.109543,7625723124,2
Burkina Faso,2008,959,0.767,621.890329,42.222439,9451436359,2
Burkina Faso,2009,959,0.767,603.8775751,44.052547,9450697336,2
Burkina Faso,2010,959,0.767,627.2703475,45.303902,10109618964,2
Burkina Faso,2011,959,0.767,727.6125147,47.038025,12080296644,2
Burkina Faso,2012,959,0.767,733.9729342,48.212727,12561016091,2
Burkina Faso,2013,959,0.767,762.3038171,49.972912,13444301139,2
Burkina Faso,2014,959,,767.3713907,50.10812,13943016924,2
Burma,1980,16,0.493,30.19791486,24.641277,1010596805,3
Burma,1981,16,0.496,31.21854617,25.343037,1064867669,3
Burma,1982,16,0.499,37.49581383,24.15357,1302701537,3
Burma,1983,16,0.502,40.28904923,22.271996,1427209836,3
Burma,1984,16,0.505,37.46419564,21.797686,1354699245,3
Burma,1985,16,0.508,35.54232758,22.297916,1310837294,3
Burma,1986,16,0.511,42.32094032,21.920111,1590096759,3
Burma,1987,16,0.514,37.87297172,21.534321,1448003804,3
Burma,1988,16,0.517,35.8273662,21.416552,1392547743,3
Burma,1989,16,0.52,42.41195118,20.974411,1674823311,3
Burma,1990,16,0.523,50.7829482,22.51664,2036373523,3
Burma,1991,16,0.526,52.5358126,22.970682,2137184858,3
Burma,1992,16,0.529,53.7388483,22.768629,2216072577,3
Burma,1993,16,0.532,67.23767783,23.638737,2809748387,3
Burma,1994,16,0.535,90.26444814,23.121191,3821535780,3
Burma,1995,16,0.538,113.7881689,23.875557,4879257848,3
Burma,1996,16,0.541,132.6388273,22.737801,5759624742,3
Burma,1997,16,0.544,128.1057198,25.986925,5633070603,3
Burma,1998,16,0.547,103.6268381,29.743288,4613071495,3
Burma,1999,16,0.55,125.3022579,29.74655,5643818689,3
Burma,2000,16,0.553,150.4078289,30.179129,6849321646,3
Burma,2001,16,0.556,135.1797056,32.953995,6220270632,3
Burma,2002,16,0.559,131.4673541,33.577961,6110632858,3
Burma,2003,16,0.562,165.2586951,33.101688,7754647428,3
Burma,2004,16,0.564,198.3769239,32.831196,9390855298,3
Burma,2005,16,0.567,221.8659075,33.821133,10588433069,3
Burma,2006,16,0.57,246.6924955,34.065369,11863016315,3
Burma,2007,16,0.573,321.8283481,33.956257,15591182545,3
Burma,2008,16,0.576,472.2605905,33.287506,23013015832,3
Burma,2009,16,0.579,600.9316172,32.367088,29455165595,3
Burma,2010,16,0.582,765.2418886,32.455551,37796052939,3
Burma,2011,16,0.584,1086.838467,33.346523,54118601975,3
Burma,2012,16,0.587,1161.305962,35.124435,58318677645,3
Burma,2013,16,0.59,1195.9378,37.450478,60572257122,3
Burma,2014,16,,1238.72871,39.076283,63264892768,3
Burundi,1980,675,0.279,213.2534354,16.830265,919726666.7,3
Burundi,1981,675,0.28,215.7876028,17.30806,969046666.7,3
Burundi,1982,675,0.281,220.1570099,17.711218,1013222222,3
Burundi,1983,675,0.282,229.1177255,17.641605,1082926304,3
Burundi,1984,675,0.282,203.85983,19.793545,987143931.2,3
Burundi,1985,675,0.283,232.4118246,19.88793,1149979286,3
Burundi,1986,675,0.284,238.3569167,20.622812,1201725497,3
Burundi,1987,675,0.285,219.3713007,22.018551,1131466494,3
Burundi,1988,675,0.286,205.3179193,21.935881,1082403219,3
Burundi,1989,675,0.287,207.2919501,22.17164,1113924130,3
Burundi,1990,675,0.288,206.4449283,22.893656,1132101253,3
Burundi,1991,675,0.289,208.6567234,23.751575,1167398478,3
Burundi,1992,675,0.289,188.5811668,24.320274,1083037671,2
Burundi,1993,675,0.29,168.9640756,24.773479,938632612,3
Burundi,1994,675,0.291,165.5859347,24.36087,925030590.2,3
Burundi,1995,675,0.292,168.6271677,24.035917,1000428394,3
Burundi,1996,675,0.293,146.5361825,23.295446,869033856.3,3
Burundi,1997,675,0.294,164.2334457,22.745045,972896267.9,3
Burundi,1998,675,0.295,148.0895535,22.473436,893770806.1,3
Burundi,1999,675,0.295,130.7530239,22.639782,808077223.4,3
Burundi,2000,675,0.296,138.0046172,23.541676,870486065.9,3
Burundi,2001,675,0.297,135.6064758,24.898182,876794723.1,3
Burundi,2002,675,0.298,124.1392972,25.495193,825394490.2,3
Burundi,2003,675,0.299,114.3670072,26.652676,784654423.6,2
Burundi,2004,675,0.3,128.5384225,28.085543,915257323.4,2
Burundi,2005,675,0.301,151.1885364,29.278774,1117113046,2
Burundi,2006,675,0.302,166.2762376,30.816761,1273375020,2
Burundi,2007,675,0.303,170.7068737,33.730431,1356199365,2
Burundi,2008,675,0.303,194.7106401,35.5229,1611835902,2
Burundi,2009,675,0.304,204.5447501,35.812313,1781455092,2
Burundi,2010,675,0.305,222.6605892,36.576035,2032135247,2
Burundi,2011,675,0.306,236.4513537,36.959965,2235820868,2
Burundi,2012,675,0.307,238.2059494,37.838074,2333341375,2
Burundi,2013,675,0.308,241.5476708,38.909412,2451606684,2
Burundi,2014,675,,257.8185519,40.112133,2705783272,3
Cambodia,1980,323,0.197,,18.823318,,3
Cambodia,1981,323,0.195,,18.776972,,3
Cambodia,1982,323,0.194,,18.530945,,3
Cambodia,1983,323,0.193,,19.432234,,3
Cambodia,1984,323,0.191,,19.330462,,3
Cambodia,1985,323,0.19,,19.486473,,3
Cambodia,1986,323,0.188,,20.344053,,3
Cambodia,1987,323,0.187,,19.669373,,3
Cambodia,1988,323,0.186,,19.935865,,3
Cambodia,1989,323,0.184,,20.177656,,3
Cambodia,1990,323,0.183,,20.469231,,3
Cambodia,1991,323,0.182,,20.66044,,3
Cambodia,1992,323,0.18,,20.68642,,3
Cambodia,1993,323,0.179,247.3485844,21.014898,2533727592,2
Cambodia,1994,323,0.178,262.4428949,24.470711,2791435272,2
Cambodia,1995,323,0.177,315.142348,26.027472,3441205693,3
Cambodia,1996,323,0.175,313.5846723,25.977854,3506695720,3
Cambodia,1997,323,0.174,301.2196654,27.817804,3443413389,3
Cambodia,1998,323,0.173,267.4097962,30.679169,3120425503,3
Cambodia,1999,323,0.172,295.5912853,34.147278,3517242477,3
Cambodia,2000,323,0.171,301.5165985,35.728867,3654031716,3
Cambodia,2001,323,0.17,322.8998639,37.643711,3984000517,3
Cambodia,2002,323,0.169,341.0367658,39.317181,4284028483,3
Cambodia,2003,323,0.167,364.2753017,39.946613,4658246918,3
Cambodia,2004,323,0.166,410.0861329,41.846188,5337833248,3
Cambodia,2005,323,0.165,475.0693943,45.993675,6293046162,3
Cambodia,2006,323,0.164,539.7473654,48.985435,7274595707,3
Cambodia,2007,323,0.163,629.9210715,50.161945,8639235842,3
Cambodia,2008,323,0.162,742.3979663,50.990105,10351914093,3
Cambodia,2009,323,0.161,734.8151245,51.24036,10401851851,3
Cambodia,2010,323,0.16,782.6957324,52.928978,11242275199,3
Cambodia,2011,323,0.16,880.3103044,54.545528,12829541141,3
Cambodia,2012,323,0.159,950.4825446,55.978256,14054443213,3
Cambodia,2013,323,0.158,1015.220881,56.186375,15227991395,3
Cambodia,2014,323,,1098.074538,56.605648,16702610842,3
Cameroon,1980,830,,783.4099785,36.034901,6674567625,3
Cameroon,1981,830,,748.7712688,35.867554,6610937473,3
Cameroon,1982,830,,730.7687906,34.189373,6611255018,3
Cameroon,1983,830,,743.474139,35.017029,6870200659,3
Cameroon,1984,830,,768.9839227,35.620541,7311937457,3
Cameroon,1985,830,,871.5410468,36.458328,8544809794,3
Cameroon,1986,830,,1172.490261,34.694817,11857056336,3
Cameroon,1987,830,,1250.697446,33.371372,13049658331,3
Cameroon,1988,830,,1137.225254,32.949905,12236058143,3
Cameroon,1989,830,,993.0873564,32.735806,11012566161,3
Cameroon,1990,830,,1077.333497,32.598206,12314482085,3
Cameroon,1991,830,,1005.304395,33.175941,11840192674,3
Cameroon,1992,830,,995.3144963,37.838326,12071775381,3
Cameroon,1993,830,,1295.916368,37.199913,16181813512,3
Cameroon,1994,830,,692.8587285,34.92625,8902446188,3
Cameroon,1995,830,,822.3632555,34.728073,10864773037,3
Cameroon,1996,830,,817.1841421,35.166893,11093539497,3
Cameroon,1997,830,,773.9271096,36.067299,10789457915,3
Cameroon,1998,830,,789.2742585,38.514736,11298144512,3
Cameroon,1999,830,,786.8459508,39.806118,11565827386,3
Cameroon,2000,830,,700.1632136,40.196651,10566578953,3
Cameroon,2001,830,,706.9842108,41.335339,10953485244,3
Cameroon,2002,830,,780.2705836,42.25621,12417251816,3
Cameroon,2003,830,,976.5193473,42.290821,15970315751,3
Cameroon,2004,830,,1119.98093,43.394264,18826215278,3
Cameroon,2005,830,,1129.3579,43.063759,19509850837,3
Cameroon,2006,830,,1177.968662,43.308556,20910513975,3
Cameroon,2007,830,,1311.003014,44.858234,23928251334,3
Cameroon,2008,830,,1476.009215,45.209431,27715144580,3
Cameroon,2009,830,,1445.86032,44.893147,27932971683,3
Cameroon,2010,830,,1383.813759,44.762257,27507499709,3
Cameroon,2011,830,,1497.926667,46.236954,30630912185,3
Cameroon,2012,830,,1433.724035,47.7225,30155064574,3
Cameroon,2013,830,,1559.139125,48.388386,33728622819,3
Cameroon,2014,830,,1631.714084,49.839821,36386546918,3
Cape Verde,1980,188,0.426,448.3973204,29.8561,142246875.5,3
Cape Verde,1981,188,0.425,433.6236673,31.280275,139468114.6,3
Cape Verde,1982,188,0.426,430.9609879,32.232819,140630758.6,3
Cape Verde,1983,188,0.426,418.3938755,33.188232,138476239.4,3
Cape Verde,1984,188,0.427,393.5311188,32.90855,132019065,3
Cape Verde,1985,188,0.428,405.232984,32.812164,137728155.2,3
Cape Verde,1986,188,0.428,553.7823633,32.594204,190651208,3
Cape Verde,1987,188,0.429,674.6229671,31.699423,235253171.8,2
Cape Verde,1988,188,0.429,748.2543825,31.498739,264308140.3,3
Cape Verde,1989,188,0.43,746.7500017,31.945812,267448513.1,3
Cape Verde,1990,188,0.43,841.8054143,33.834873,306891107.3,2
Cape Verde,1991,188,0.431,858.0870372,34.948696,319827058.6,1
Cape Verde,1992,188,0.431,935.1061412,36.073982,357160985.3,1
Cape Verde,1993,188,0.432,1251.866347,38.548355,490417389.7,1
Cape Verde,1994,188,0.433,1012.263391,40.880108,406580652.3,1
Cape Verde,1995,188,0.433,1184.176735,37.550362,487148993.5,1
Cape Verde,1996,188,0.434,1192.329508,38.215199,501979069.3,1
Cape Verde,1997,188,0.434,1139.217697,39.076206,490608657.9,1
Cape Verde,1998,188,0.435,1185.58374,38.998943,521910560.5,1
Cape Verde,1999,188,0.435,1317.573685,40.59325,592416703.1,1
Cape Verde,2000,188,0.436,1176.707258,45.768242,539227277.6,1
Cape Verde,2001,188,0.436,1208.457932,46.144806,563090641.2,1
Cape Verde,2002,188,0.437,1311.21495,42.85947,620507562.1,1
Cape Verde,2003,188,0.437,1693.978552,43.544125,813260468.9,1
Cape Verde,2004,188,0.438,1900.889,44.087181,924940272.4,1
